52=32660,60889,20836,29045,4081,82395,28825,42421,4875,52
27677=32660,63541,19649,6397,8267,69359,76970,17452,21892,27677
75536=32660,68964,42579,43669,66431,56246,33554,25460,36004,75536
66564=32660,30192,15666,4387,59418,51530,76541,42560,63410,66564
62513=32660,78125,28434,75602,61102,8057,78889,77281,87766,62513
551=32660,23160,15619,78518,24102,37658,65967,41034,23459,551
89149=32660,65502,85248,21043,24272,61928,39010,44944,45456,89149
43404=32660,59016,69732,42482,65422,43047,65840,27884,25283,43404
82782=32660,65479,2975,11321,46306,38102,63568,17431,27211,82782
64220=32660,33621,24317,73625,31404,49708,64104,22459,42758,64220
51582=32660,28441,56170,12990,6309,26526,72102,33789,13755,51582
65524=32660,58809,50043,16399,20297,36654,58184,3110,12969,65524
35403=32660,30041,59129,50740,74215,75967,17843,88852,21001,35403
41828=32660,65159,88471,21180,41620,59401,2926,70725,32087,41828
24293=32660,26597,47431,33444,62531,31322,46287,18667,54736,24293
41068=32660,55648,32279,9953,13946,15041,10881,40516,74407,41068
13621=32660,11876,80772,43928,37546,64681,80638,68549,62589,13621
21536=32660,65048,38061,40955,19229,31086,29027,74166,27464,21536
57629=32660,1507,62534,61437,24811,84580,76178,7836,8881,57629
17271=32660,17918,8240,72803,60517,11398,70221,32801,3475,17271
85767=32660,86310,68933,62945,5726,21065,45122,62575,85784,85767
5181=32660,69490,75987,89765,88052,89537,5549,62655,32910,5181
13740=32660,71856,171,18836,16262,58600,54175,83447,76880,13740
83997=32660,88958,45861,11519,54494,15779,68687,35013,72329,83997
60179=32660,6791,77925,152,3294,21071,50257,67928,86964,60179
89911=32660,44176,6376,25342,24013,27196,49371,8960,27207,89911
42713=32660,29213,41376,63411,82031,82422,84658,49189,17266,42713
5583=32660,31820,85681,17095,35083,48866,21487,2402,35409,5583
70032=32660,7848,82616,25844,85885,14031,1928,24729,52343,70032
9136=32660,89857,34734,56996,76971,27151,2151,46770,36695,9136
75157=32660,30326,50538,85512,86504,40107,49291,40601,31999,75157
47252=32660,57337,3144,37473,30808,51158,26133,14826,74377,47252
77609=32660,58886,35799,78224,67262,29801,64769,63527,80670,77609
89770=32660,9057,3296,5640,72764,48022,28069,17461,19124,89770
56145=32660,71126,4378,30883,7730,35855,3176,29842,38304,56145
58283=32660,51482,67534,33972,9097,10692,80578,32128,37898,58283
11788=32660,83347,70104,51636,89993,45575,37836,56531,68214,11788
17200=32660,22511,62948,31532,43003,59941,73021,2260,50125,17200
40056=32660,54372,8925,21437,32643,69492,15490,44550,69945,40056
32194=32660,51202,40499,34955,41115,40236,73142,60363,83494,32194
89287=32660,27189,75116,88840,52578,15638,48738,12328,37237,89287
39453=32660,8020,40901,13788,9786,25734,4458,33541,13471,39453
75476=32660,54783,79303,65017,23333,14973,13110,72139,5766,75476
72151=32660,89882,52211,67491,25690,83909,86146,43351,71379,72151
39393=32660,86603,76853,35814,17302,18506,75366,65726,15506,39393
37041=32660,13894,16646,22419,39543,35355,7749,47292,20712,37041
80507=32660,22218,1155,84162,16008,81228,78635,3957,23560,80507
19750=32660,56376,3004,72459,74671,68360,10225,55302,21618,19750
35090=32660,5405,11481,61419,26782,29497,25022,10621,13574,35090
57430=32660,80161,51434,22127,72210,2546,37442,24965,45002,57430
74954=32660,31440,21466,13670,63746,33763,14874,71598,72280,74954
88468=32660,34403,22647,59028,31821,71069,34463,21492,54040,88468
61664=32660,10897,88687,7715,12858,8078,35086,68016,25121,61664
21912=32660,70637,14403,38668,19990,41810,54437,43506,87933,21912
67408=32660,30131,74142,55086,25263,36874,39817,41567,44883,67408
55936=32660,51496,81064,70582,36878,4257,28554,31107,2555,55936
31348=32660,80031,74491,51237,84289,80964,28519,37099,27665,31348
89899=32660,51100,9870,64505,31743,53397,87935,71969,88362,89899
15868=32660,10090,4593,76667,81683,74013,49802,47608,44341,15868
72012=32660,61104,12334,37487,57097,85029,62586,55043,46060,72012
48209=32660,56144,53428,38281,85249,24838,60372,42342,66882,48209
15938=32660,31550,30541,26412,4231,22010,85648,61153,66416,15938
61771=32660,23580,21785,55546,49484,13535,61255,72247,37957,61771
83432=32660,56233,346,33899,85290,70000,77507,80144,61017,83432
2150=32660,84522,33337,28739,25891,47709,6318,38547,1378,2150
34800=32660,7997,83208,13893,81138,40075,28829,61855,6924,34800
34916=32660,75908,57315,42142,83080,82212,9506,20771,14553,34916
59739=32660,42024,35757,9338,31943,87530,18102,27581,42435,59739
7302=32660,51494,50250,4756,34816,40013,25859,33552,9563,7302
14649=32660,24785,46826,27898,84278,21206,33533,61167,42542,14649
79735=32660,41153,4478,56373,68597,3714,34789,28067,2154,79735
49036=32660,38800,20830,40576,19626,35471,32617,7502,45029,49036
12728=32660,1520,54041,85311,61209,59405,24559,12657,75143,12728
55159=32660,69897,85954,74643,43501,16930,71790,68061,75791,55159
37664=32660,15844,12648,1143,5560,79033,33948,20270,76211,37664
70661=32660,77267,69778,41459,53973,47449,62299,36585,48737,70661
52663=32660,49485,4651,854,23728,67953,27153,962,88348,52663
34199=32660,50526,77776,10096,29112,34106,82662,43768,4430,34199
23680=32660,12622,46872,8400,50811,24968,34622,59471,4022,23680
76710=32660,44232,13646,36264,24026,217,72932,32305,85506,76710
64561=32660,6586,62439,18768,21174,52710,25722,12919,89014,64561
87156=32660,3213,28699,79383,85120,69298,13845,72601,75448,87156
10218=32660,48241,38097,32445,23330,19122,62647,66428,52906,10218
24277=32660,44136,70270,83652,46426,85902,13013,25468,41084,24277
14543=32660,82970,41801,14165,48315,41492,79569,30594,53039,14543
29763=32660,73817,28507,56154,1606,85173,45246,47983,5385,29763
20744=32660,83374,69312,15918,73199,74051,55750,31657,31232,20744
72088=32660,82110,9344,47299,72880,18116,85634,44677,1097,72088
7896=32660,8470,35720,80042,15569,85794,3564,86812,12589,7896
42060=32660,88549,8196,56046,58512,60686,10171,37654,52608,42060
74415=32660,59136,24139,89488,36827,26914,32366,64384,4783,74415
70081=32660,73456,87120,63990,63062,68348,71871,43356,50503,70081
1405=32660,10409,72556,69752,2954,84431,78361,64767,6266,1405
16631=32660,55067,79346,16966,22841,55076,54355,68110,88533,16631
60366=32660,82360,80774,47291,57661,51896,9142,85077,61205,60366
47360=32660,54119,49662,34416,6403,1781,6967,70026,57774,47360
70628=32660,71576,540,30706,64484,61645,61203,13122,86737,70628
30370=32660,18675,21498,29303,31542,59355,17625,35272,2942,30370
66870=32660,25393,56363,88276,58867,32269,56100,70076,10117,66870
54765=32660,52796,85563,46595,44971,78036,16715,89757,86273,54765
39122=32660,75017,65671,61671,88909,24092,50072,67037,71013,39122
71020=32660,55057,48338,32782,28865,10492,88220,53270,31557,71020
1914=32660,49522,20616,50833,47196,62199,50788,88691,35745,1914
75590=32660,59324,69607,22557,52816,39600,28430,13063,76101,75590
84842=32660,48306,52265,36689,48057,78083,64881,38206,31981,84842
51990=32660,22180,30255,2666,71709,50086,67919,3449,79844,51990
68216=32660,22214,38170,72410,50443,60094,77086,8606,24355,68216
16181=32660,10358,68822,46084,88816,8639,80447,47141,59112,16181
84511=32660,57133,50038,85392,11375,53732,73476,11528,71792,84511
69205=32660,60866,40184,82899,50892,19849,1817,80534,18423,69205
58337=32660,14666,29035,82558,66692,46385,24129,39381,66478,58337
50985=32660,81339,38910,23588,81706,71611,54238,80509,66915,50985
76212=32660,69885,89236,23558,23848,30500,84203,59766,77685,76212
59551=32660,6844,72454,22606,10883,12318,62358,33955,61141,59551
72433=32660,74685,76958,49622,28242,19133,74985,13734,52620,72433
84494=32660,57057,80951,35852,26997,59105,34128,36787,67724,84494
13349=32660,1331,42733,25416,58598,64430,68652,7311,392,13349
36907=32660,69810,24267,41374,72113,89794,32723,24979,83564,36907
24733=32660,18140,7763,10129,2301,87026,35923,11733,29455,24733
18533=32660,50999,50987,51417,72234,14211,46517,15385,37190,18533
9922=32660,8930,76139,41983,43668,66511,67166,45454,88412,9922
35863=32660,2762,20812,26393,16000,49568,72575,39182,38423,35863
63776=32660,74763,22109,58855,52376,45359,28214,53704,70285,63776
66678=32660,10561,63355,51724,41873,67379,4647,88299,6654,66678
77206=32660,1772,59120,75693,82191,25577,42561,5491,77710,77206
10202=32660,14541,52984,24808,74993,63032,13390,22732,48609,10202
29416=32660,41091,70304,49091,74160,86939,33471,65062,29644,29416
21331=32660,48619,46973,15352,8665,37896,82644,49637,78087,21331
62330=32660,56216,79288,35290,53354,82073,22742,86279,10033,62330
29936=32660,20782,59930,68033,78240,57036,5024,32863,6173,29936
76093=32660,77678,41316,13964,36958,3015,74027,81646,9570,76093
84291=32660,33610,17722,34492,5945,85791,13216,76457,6929,84291
7298=32660,84996,85461,54025,52851,58183,19621,8164,5253,7298
13113=32660,22146,25881,16334,75627,68928,62110,50661,828,13113
82306=32660,80497,33982,31237,1808,77492,56112,57211,68910,82306
68290=32660,28138,57492,17956,21935,39737,70600,11854,26116,68290
77557=32660,37560,38171,7252,30764,4748,25642,50405,74788,77557
1286=32660,41517,85550,83353,35499,25021,89739,59681,77446,1286
49626=32660,89058,64444,46324,9802,35966,27136,62031,57296,49626
27397=32660,49106,46503,68869,8002,22635,58221,32159,4413,27397
25656=32660,23297,57391,61801,9517,7961,85295,85642,63016,25656
54294=32660,78228,49838,65596,28867,50238,31065,60669,62179,54294
38495=32660,51116,52701,15466,63444,17878,61279,55744,26758,38495
55959=32660,16788,28842,64227,32732,23643,5157,51704,73270,55959
83164=32660,83726,57256,50561,66425,1644,2719,53501,43138,83164
71014=32660,4503,70805,51065,77506,37565,35288,49492,1315,71014
15387=32660,75935,47900,56072,76751,35870,83857,8716,73202,15387
86813=32660,62808,63473,88007,64037,71332,12079,28814,5531,86813
88387=32660,212,26672,15654,3299,18530,53891,19327,30032,88387
85735=32660,23562,38878,29904,86281,10834,17097,34157,52020,85735
44104=32660,29914,11488,9431,4993,36119,71388,55458,62383,44104
4789=32660,67420,4596,67019,34373,61709,6801,81472,8948,4789
78735=32660,16495,57919,5714,74527,18449,132,22286,56492,78735
38494=32660,77984,50306,1133,4877,7918,71231,39274,86953,38494
48176=32660,50520,67345,39901,87258,89151,56918,86004,39939,48176
57622=32660,3430,83001,54310,51038,16363,51614,17975,3336,57622
40055=32660,46641,69046,14189,79011,77605,23286,2474,49756,40055
32815=32660,24149,20631,58900,63157,46339,8259,6135,43458,32815
88008=32660,73871,69950,43957,17987,63072,42676,12250,32697,88008
56079=32660,21258,74119,63127,55508,49217,86708,44072,88373,56079
41086=32660,7000,81945,65603,54458,44851,58360,13131,22116,41086
46721=32660,10396,35782,15974,68480,28725,31827,64751,25103,46721
16133=32660,48295,31947,42291,62844,8508,61852,38924,76568,16133
60849=32660,66811,19744,67329,52833,34299,41562,6675,10882,60849
22435=32660,49812,56617,8959,38638,43286,1872,84158,52364,22435
26364=32660,64301,83431,75073,20778,85651,36648,30990,39093,26364
15067=32660,13492,8735,75698,43322,22390,54201,33201,10715,15067
83773=32660,26636,26930,33041,59563,73639,2365,39409,2628,83773
45747=32660,46435,64204,19577,52235,67505,35899,71005,9828,45747
47596=32660,43757,56751,82592,76571,8117,67369,68367,42040,47596
67403=32660,57610,55818,15328,5413,14383,3824,81824,68108,67403
18008=32660,36727,46173,21230,60467,33213,73673,39540,29018,18008
13140=32660,27124,59800,72513,79961,13639,22872,37905,439,13140
79792=32660,14995,20660,78820,4470,69441,18058,87982,68185,79792
5536=32660,42693,20746,68470,83985,22797,12310,37255,9281,5536
68226=32660,47646,22751,63012,172,57483,29081,22806,71951,68226
63430=32660,73042,73993,70385,16634,69596,44347,15605,74903,63430
69211=32660,77392,21867,13094,33668,33834,44385,14074,61467,69211
84361=32660,58741,22179,42827,56051,13123,52753,43361,77739,84361
130=32660,28594,70381,30475,829,17034,81807,75477,69089,130
17447=32660,84427,4520,28808,59646,21558,4125,49205,40340,17447
78537=32660,11574,85955,28360,47810,64948,67032,66769,38606,78537
56761=32660,52508,42602,34823,32805,21795,23048,17229,21064,56761
11715=32660,60603,24867,27937,75997,31209,12558,84481,13606,11715
25602=32660,14401,67257,2531,54089,86344,65691,33765,81236,25602
35271=32660,1232,6193,36183,18144,37308,16958,82052,58704,35271
77009=32660,86901,65453,63878,7427,15024,75968,56979,8951,77009
43975=32660,67954,67890,49820,83815,30569,77174,33737,78065,43975
47791=32660,11814,49218,70981,41074,22413,19325,71697,28458,47791
12658=32660,58860,45555,68459,1280,64414,78386,80784,7168,12658
30964=32660,11666,19366,16544,32507,29892,14675,3403,64854,30964
39781=32660,75779,43397,59824,43613,53607,16329,6558,63476,39781
69137=32660,89446,14677,42937,16516,53208,44244,83730,51490,69137
48978=32660,59664,70331,65525,25620,46963,14954,9250,75894,48978
52034=32660,33325,47247,81293,83913,68386,8537,53296,17323,52034
69258=32660,8121,10203,13536,31587,74672,7014,54113,88257,69258
29500=32660,3880,16124,27184,28826,54915,68064,18497,68978,29500
60178=32660,24602,36107,18097,80012,34285,76763,86324,80493,60178
88170=32660,26167,28193,61531,85148,81187,25903,58522,35698,88170
17166=32660,34597,34342,64803,19143,68670,51820,19060,60422,17166
38051=32660,60365,29433,65622,54646,76688,53395,86189,27091,38051
46688=32660,23010,28572,1584,9158,25489,49143,82723,63413,46688
39991=32660,16507,15388,11922,24307,71201,75986,47634,55132,39991
74523=32660,49128,50795,42184,56500,56096,38583,87368,16424,74523
11343=32660,26985,4276,72202,29887,40108,11279,42108,38619,11343
57658=32660,81325,84606,68347,4142,9143,24418,72047,22916,57658
20694=32660,9009,11129,84884,25786,36722,20833,79328,76526,20694
49989=32660,33855,15833,15748,62063,37542,31954,22368,37397,49989
21512=32660,88353,22623,39410,58039,6435,67344,49533,38904,21512
19016=32660,50382,11208,78529,45358,15376,65097,64805,76607,19016
33907=32660,1489,86081,10466,47538,5682,76440,53909,37354,33907
6834=32660,51662,7359,6047,48346,82867,16053,64117,79566,6834
62304=32660,65564,23755,21952,82298,65606,9914,201,53504,62304
66754=32660,22513,50380,30988,78439,77909,76765,72085,1704,66754
34412=32660,82481,1676,35027,69443,45852,68204,77614,38305,34412
74515=32660,27263,42100,46922,61168,4121,68642,6021,69007,74515
40303=32660,31291,37330,50737,20697,35572,60468,339,69507,40303
69628=32660,32531,20189,67832,57789,31471,20038,47498,34706,69628
38917=32660,83988,21963,80171,58471,5642,52051,3088,7662,38917
69832=32660,74038,6718,76668,1191,43340,20061,21305,46315,69832
19607=32660,70920,60460,75075,38431,58731,59424,32232,19661,19607
43720=32660,49081,67039,73714,9901,7678,4144,31780,61053,43720
42008=32660,66239,83609,83883,52444,49313,8526,62210,4365,42008
42591=32660,22921,10635,83111,52612,88655,74213,79051,88288,42591
85663=32660,70414,41529,59259,8079,7030,45059,81600,87916,85663
71434=32660,30780,48008,17990,80236,80659,69254,8834,70633,71434
18400=32660,30088,78040,72516,73462,82488,6832,46090,84740,18400
85936=32660,6539,37544,25235,80424,76495,18032,77549,20883,85936
28273=32660,87968,76749,21313,30145,17791,80472,26340,32871,28273
23084=32660,52441,14988,24807,39561,89487,83814,63475,89894,23084
40663=32660,82998,2406,20826,54932,38993,39513,41646,56097,40663
88524=32660,57876,75589,27803,58913,37785,82101,35150,85217,88524
12550=32660,33527,67926,7184,49219,80660,42684,28976,84360,12550
3550=32660,4471,11485,60792,65192,71105,43438,55430,80646,3550
19304=32660,10951,81573,62714,24098,25146,17285,82989,42466,19304
70023=32660,21711,68646,23661,85154,3491,45698,71634,76488,70023
5048=32660,21347,50770,61602,66138,29058,73575,77680,62086,5048
40342=32660,53401,10406,66074,46768,48758,46605,28633,29148,40342
66161=32660,10637,48407,75746,54530,46944,69080,44280,69070,66161
79516=32660,25473,38168,17334,26549,67606,48620,38134,34777,79516
32524=32660,64921,62098,8568,32624,40781,68850,73039,83291,32524
88646=32660,88697,2223,42280,58686,73790,67341,19945,79403,88646
52524=32660,60492,75556,39375,61826,89175,15229,5717,59465,52524
79115=32660,888,459,58313,35972,7377,79258,65912,34797,79115
49573=32660,3421,4776,5358,33808,84064,44146,49183,28229,49573
2001=32660,41915,28423,24415,62280,78756,86270,43052,81687,2001
27371=32660,80072,80758,37843,84467,78645,75071,20151,73964,27371
67183=32660,67911,41975,71297,74493,2938,37396,54538,81717,67183
87086=32660,82486,4166,32490,56330,89552,4079,18578,17508,87086
11159=32660,45233,36649,55308,12980,77600,16080,85667,11040,11159
36441=32660,75577,12435,78412,58405,77276,61374,19635,88517,36441
33393=32660,42526,74473,69620,695,22100,20197,26665,78560,33393
19665=32660,12546,63083,55986,539,52316,6957,58077,46369,19665
4370=32660,282,67358,35423,38248,75756,8066,69807,81104,4370
63673=32660,72153,66471,48130,64692,36619,39672,1259,88634,63673
77988=32660,5800,32298,44000,31755,39262,53824,31912,21814,77988
50840=32660,17523,53025,16178,60568,10837,8200,23683,77374,50840
26932=32660,88236,1142,87456,63640,891,7534,41946,70615,26932
7544=32660,21379,34053,14036,81611,15439,85619,78419,38434,7544
12158=32660,23087,35676,15364,35834,62226,88761,2509,20887,12158
83737=32660,31294,10081,52269,28602,88526,8332,27354,608,83737
24065=32660,25561,85330,47514,75792,29190,64102,84484,1329,24065
5976=32660,11518,7940,36345,1108,80984,12,10801,3334,5976
50945=32660,29146,65505,2626,49642,8991,29596,85162,45521,50945
44369=32660,88459,83380,69154,67799,83912,22992,69913,62546,44369
30323=32660,48843,9834,26767,71455,69006,64618,11644,46119,30323
3105=32660,18956,12011,80818,85352,57788,79534,3184,49155,3105
64715=32660,31793,89426,73178,47821,49197,8759,24342,84086,64715
13807=32660,60542,64661,28100,40172,69716,54401,44170,10527,13807
32886=32660,24210,49894,67725,63003,87507,2605,58979,33259,32886
13444=32660,26075,25518,2180,69214,27938,84357,1497,18327,13444
16115=32660,37850,88795,56673,21396,33159,20000,4371,75637,16115
41337=32660,39719,16122,28113,6474,60747,64456,38561,79174,41337
76034=32660,68118,28523,38282,8153,85129,61272,49223,21467,76034
25608=32660,69524,55024,89762,48061,10691,31128,66693,4001,25608
71965=32660,85454,4439,81158,45940,66005,16294,19628,88380,71965
9329=32660,81651,29585,60916,80363,54190,46384,788,81671,9329
5223=32660,80402,67897,76000,25387,73443,88275,6467,72528,5223
41965=32660,70972,60631,10108,50051,26803,75338,72024,72477,41965
59691=32660,72175,82507,32661,41966,45350,11431,30877,53840,59691
11657=32660,16159,41151,72723,57522,20325,39461,72250,55561,11657
66922=32660,82728,67759,20871,20867,43896,19322,8532,9577,66922
29460=32660,65120,8922,85788,89685,11699,87095,61217,30258,29460
54586=32660,37932,34312,9429,79699,77580,66560,88644,62259,54586
10110=32660,73856,1398,57641,15628,27437,36551,68674,61792,10110
55331=32660,49366,83020,2589,12786,40624,36595,37111,66145,55331
84804=32660,66194,2822,77468,69728,85192,57815,32714,20893,84804
83961=32660,29673,30665,52746,76995,21288,55267,26544,32785,83961
11809=32660,82750,14272,52480,27984,73857,69735,31330,7188,11809
47473=32660,11888,20015,60975,26321,42319,53002,36185,42974,47473
15019=32660,30224,36513,66927,52119,7852,5171,61647,51301,15019
69015=32660,2775,85232,41680,79593,83569,50870,49967,34960,69015
88913=32660,9572,31961,3353,62707,295,12057,45415,56515,88913
39536=32660,13434,63285,67063,75650,12756,10753,41438,34921,39536
37239=32660,29846,6308,904,79465,5871,38600,76850,62755,37239
85301=32660,55238,44118,22685,49858,73149,80307,35148,2561,85301
49317=32660,41238,34695,89467,36909,14538,50566,4239,41464,49317
73329=32660,85985,62345,53007,54367,1448,8466,54441,27935,73329
80314=32660,18678,40588,45216,55509,51934,78546,4034,17700,80314
82738=32660,77619,19361,2803,41060,47922,86005,16888,75558,82738
40558=32660,82942,47944,19209,86413,9134,34984,49502,63979,40558
74015=32660,41023,63189,84732,9109,6451,5057,79289,5676,74015
16548=32660,14757,17066,78815,7739,36897,77572,52735,35593,16548
53021=32660,19256,32163,87739,38275,1247,69259,70089,70794,53021
55046=32660,38895,955,37195,30203,45290,21735,27323,65052,55046
62175=32660,45274,48271,14747,66002,37186,77359,20841,53883,62175
72758=32660,86574,58706,30019,47693,47199,1186,52411,30508,72758
69246=32660,26876,63732,3028,30231,87731,43461,43867,40806,69246
76564=32660,77269,36523,10258,57114,81702,79003,17520,45840,76564
18683=32660,1583,58098,8715,82163,14774,42848,9519,13082,18683
49429=32660,58768,58443,56317,34686,34765,45593,8293,69271,49429
73486=32660,79528,61072,37344,2623,20465,759,9219,13224,73486
49144=32660,57604,3862,62632,78504,26681,23255,58026,84715,49144
4359=32660,82770,76404,73931,55604,54314,35203,55502,13569,4359
40779=32660,48751,25888,29411,84947,75154,1205,58911,35640,40779
19609=32660,51129,24351,23443,42500,68576,60767,62532,5041,19609
11379=32660,50974,64809,80640,59665,5373,47095,67670,10006,11379
45037=32660,4561,15905,34843,63294,33922,36334,18326,11368,45037
8766=32660,40170,76123,10592,89738,55182,78360,5484,27147,8766
3508=32660,5294,61952,8249,68658,40539,39371,76151,11778,3508
42599=32660,4468,8097,77360,43346,70231,82822,32319,65105,42599
70991=32660,72285,177,31840,5511,14777,45292,83674,45537,70991
34833=32660,69109,70499,33841,36757,56191,1787,37350,40815,34833
73500=32660,8271,17733,65655,74242,52759,51039,51879,79272,73500
12645=32660,80837,32784,33826,60943,13769,68633,66013,16865,12645
27233=32660,31933,82152,31026,24435,48939,14349,66710,81459,27233
74246=32660,4983,16683,26103,61114,85913,32561,13306,25297,74246
2366=32660,89264,50907,9287,31121,86434,57328,44676,16274,2366
67833=32660,77248,64192,17307,78603,18372,84858,5056,11880,67833
65304=32660,62101,87613,55019,28060,85469,38211,6093,34983,65304
1037=32660,12740,425,23674,33786,33257,46162,86290,62893,1037
6311=32660,29507,74064,51667,76773,20904,33368,36677,40009,6311
14461=32660,89943,28593,17996,10603,45567,33062,11842,10459,14461
7985=32660,33794,60980,21720,21702,58270,21567,14583,32222,7985
36391=32660,78591,1688,5703,74831,29704,26784,44053,64161,36391
76035=32660,48627,55741,368,31409,72115,75684,60714,5342,76035
72890=32660,40132,28397,14240,88952,45417,73616,41066,23682,72890
33598=32660,71320,74576,45935,75247,85652,52665,13923,15236,33598
1514=32660,61576,77532,88382,63272,31212,68857,27270,62190,1514
14613=32660,85709,5448,75840,37681,19737,45530,78133,71438,14613
38462=32660,4380,27210,40280,88923,56965,66196,57756,6810,38462
48193=32660,63029,27302,81229,39492,14523,33007,6681,29265,48193
6127=32660,87285,14999,48420,11743,52826,69828,3391,47418,6127
3953=32660,28852,87864,61533,36414,58825,44138,41645,53239,3953
84028=32660,29144,44528,8185,17177,23278,47560,21652,52145,84028
35380=32660,44585,51309,53014,49751,78433,88700,21411,45149,35380
82651=32660,72284,52978,68547,14623,9654,43539,7837,14319,82651
86152=32660,21888,7575,80199,59738,28312,24384,20459,66599,86152
66977=32660,49577,28723,61282,19972,15372,36301,87109,75287,66977
14881=32660,61312,41113,82107,11558,77159,81042,6392,55016,14881
58332=32660,69519,65311,80274,22426,63888,19551,24042,34558,58332
82275=32660,66126,45081,3810,12831,64639,74757,4414,78169,82275
24063=32660,38076,11517,45134,32226,59195,71307,42946,62393,24063
19499=32660,65109,17086,72200,109,28254,12543,49284,18630,19499
20772=32660,20176,43348,40123,69256,49198,79946,87564,38876,20772
37205=32660,27280,88286,53290,11007,19350,42307,23414,33155,37205
76805=32660,60,1157,57867,47010,8684,50835,32474,41697,76805
3738=32660,17880,70557,16302,48829,76281,83250,72270,68332,3738
47237=32660,20794,85325,60393,44075,50379,36659,7536,55852,47237
2552=32660,75788,59621,44013,9432,53010,74621,70281,34945,2552
67317=32660,49623,24913,37274,77805,29770,32314,63437,45256,67317
400=32660,22830,36243,11944,62728,28536,64843,37000,71667,400
28619=32660,47275,14176,754,5519,20633,54510,88222,55206,28619
44486=32660,63362,26099,29342,68345,58784,32120,61399,8182,44486
10011=32660,78416,31036,74914,39799,68169,59301,81435,10,10011
88332=32660,12202,63836,39493,48940,77731,21169,10320,82862,88332
77745=32660,47668,54891,2188,15339,47869,45435,43876,81143,77745
28267=32660,28253,60235,18380,7522,43157,84072,14984,47650,28267
36076=32660,76398,29549,42577,68838,34805,68553,27472,78162,36076
48137=32660,64542,63020,11914,86021,77775,68083,63018,55144,48137
74046=32660,37802,26092,82254,13229,41705,16462,11401,8051,74046
38637=32660,13031,38069,33836,27106,55413,1170,14628,81501,38637
34353=32660,26988,45268,45979,3784,79018,82614,83892,61779,34353
16376=32660,40333,15521,5914,78990,5763,33830,50239,47909,16376
51860=32660,47546,9450,43849,28393,1741,45983,3486,70025,51860
73637=32660,74817,72640,8832,15429,47210,72278,8725,3489,73637
87188=32660,66001,82599,84775,11181,61211,3182,78928,13400,87188
45104=32660,12870,36566,50457,24743,33776,50110,12775,35443,45104
29272=32660,49374,58395,43469,64173,1533,50533,44040,43722,29272
38058=32660,87621,25782,15711,21523,54432,32502,719,76260,38058
2955=32660,17397,84464,75243,34110,80359,51830,85588,67889,2955
78449=32660,62107,18996,72190,15644,21875,13793,41341,51556,78449
69587=32660,7216,19125,88037,27613,42510,79983,9419,9403,69587
46824=32660,40134,87606,22749,26517,30299,35442,66141,38493,46824
24259=32660,15809,77724,41466,67211,66675,45793,2897,55301,24259
174=32660,20210,87144,89510,9186,44056,85197,15177,49902,174
22607=32660,78184,58235,35628,81205,65347,42409,8878,53199,22607
6137=32660,60013,63329,88984,47204,13451,19046,83600,48482,6137
60432=32660,87577,24018,56434,27487,84600,19881,62072,20607,60432
15088=32660,10555,45921,59924,71284,1123,52031,54679,54101,15088
45604=32660,42511,53515,33996,56315,25127,55848,50619,89650,45604
83792=32660,74328,71888,32260,57474,77820,30106,20298,63768,83792
5134=32660,79445,4544,25130,36707,37182,59928,1608,6490,5134
88305=32660,31353,55481,63500,52327,68551,2058,76170,77132,88305
69185=32660,25272,11415,86217,28591,49808,37754,63954,79583,69185
188=32660,33569,43751,1595,2472,64225,55444,42916,23230,188
14671=32660,15686,13214,11634,24633,50685,76776,86057,34362,14671
86750=32660,8035,36446,82036,18214,8062,19715,8294,66853,86750
67184=32660,6764,69922,46197,36959,32799,25289,15113,4161,67184
61767=32660,28251,36458,67791,55282,70781,77538,82499,24798,61767
44068=32660,41263,11547,77244,48390,10745,53521,69169,53343,44068
57311=32660,23292,36816,53280,13789,72557,79850,61950,46286,57311
50256=32660,21776,63821,87641,45502,83571,61375,49038,26521,50256
6626=32660,40794,41937,67482,80079,69900,14473,6367,4298,6626
76993=32660,69762,65534,40032,14684,63167,12051,67053,80710,76993
69854=32660,9270,49047,86469,9920,4510,47061,10005,23506,69854
11294=32660,21984,1008,67416,74298,45130,31073,80899,50742,11294
87196=32660,21682,3502,31671,81341,75944,61021,71830,82581,87196
77120=32660,54438,64867,57325,79480,53593,8485,25840,75374,77120
14782=32660,40898,28186,38453,33355,23820,73305,52496,76070,14782
68264=32660,23219,12866,5781,35515,38571,46144,84640,72406,68264
83899=32660,58156,44821,81836,81849,38089,50824,68077,43810,83899
75966=32660,22960,187,64895,17794,24972,1395,87022,74726,75966
86107=32660,44132,35191,85696,32129,78697,65595,88915,80868,86107
64650=32660,62227,67589,5204,13470,74639,4005,15256,58031,64650
70984=32660,19140,86022,35669,40278,78717,59987,14488,18345,70984
85687=32660,56137,54796,32144,42400,69087,58614,89768,40919,85687
81830=32660,34521,76796,51952,50763,40626,36637,86165,52257,81830
14214=32660,39202,27679,18277,40189,28992,88796,59454,89495,14214
47665=32660,50331,87792,76784,86903,30768,467,12470,53876,47665
20067=32660,32145,10954,23124,37037,79877,630,52232,19636,20067
19073=32660,25832,42085,58118,43660,16451,84452,73687,14279,19073
43057=32660,2485,71175,28073,89191,52900,20769,17425,9552,43057
58197=32660,16251,25110,81357,16384,34057,54446,2506,14879,58197
78372=32660,87716,9277,4677,58869,88894,22416,12302,28694,78372
