13912=6690,47489,33210,1762,23633,13912
39073=6690,49866,31545,20458,3473,39073
17722=6690,12008,27319,21071,11949,17722
24223=6690,35075,26946,9783,25999,24223
29770=6690,8616,17738,32465,6021,29770
2298=6690,22904,30630,13191,16995,2298
15708=6690,9755,48498,2520,48202,15708
40806=6690,1092,45571,25167,32652,40806
49371=6690,40461,39210,2127,1325,49371
31303=6690,46308,42861,38514,20307,31303
37822=6690,32972,39416,17532,14549,37822
6379=6690,35220,22118,13844,33740,6379
33798=6690,18769,41554,42318,27887,33798
14535=6690,32628,49038,14321,23728,14535
5051=6690,35017,48559,14019,32865,5051
11755=6690,38484,43190,6366,39282,11755
3615=6690,32319,8265,2960,29632,3615
23497=6690,10110,2167,30892,6454,23497
24869=6690,27740,1415,45546,33031,24869
14079=6690,42811,45886,44988,40636,14079
7426=6690,45403,21034,31919,34841,7426
42195=6690,6895,28924,34923,35852,42195
26884=6690,6984,44783,29131,15028,26884
3389=6690,1821,17186,26341,35101,3389
6626=6690,49696,35463,26165,18381,6626
16631=6690,7998,27402,21042,12279,16631
19757=6690,1877,13341,35195,33342,19757
29391=6690,8092,6026,15320,48225,29391
39122=6690,2086,4512,11531,16516,39122
30805=6690,40697,6258,46802,1800,30805
34131=6690,17442,32021,8100,40713,34131
7791=6690,33698,49061,35069,23248,7791
39237=6690,14591,24608,5030,27558,39237
21948=6690,15012,10701,10410,32196,21948
35002=6690,27101,47341,13231,29862,35002
40454=6690,2613,24699,49290,3885,40454
12994=6690,19509,45942,4746,46786,12994
13705=6690,21611,26575,35293,12856,13705
47279=6690,9707,42798,3685,3744,47279
20651=6690,24603,18671,16544,16843,20651
40026=6690,37039,35088,34704,22685,40026
7420=6690,15852,2519,6902,9996,7420
32297=6690,22916,34965,47152,49893,32297
24483=6690,13492,8994,18314,32289,24483
32405=6690,16718,28535,11616,10546,32405
30812=6690,37803,31936,47940,10069,30812
1936=6690,45895,7497,21173,2566,1936
45507=6690,43591,229,4242,5847,45507
6073=6690,12249,23165,12843,42202,6073
13470=6690,47669,13670,39556,40222,13470
23765=6690,16618,20175,16238,47847,23765
30577=6690,22806,40670,10903,8233,30577
40681=6690,10081,26229,45132,15311,40681
7281=6690,4855,30110,43712,37730,7281
13685=6690,4824,49319,43832,38059,13685
35887=6690,26424,47407,41781,19468,35887
20792=6690,39759,34338,15376,7705,20792
9757=6690,4390,17480,36536,5651,9757
46028=6690,17376,12093,19441,46062,46028
8395=6690,3264,30962,16653,28472,8395
38031=6690,31961,37404,40120,9440,38031
4893=6690,44850,38759,46766,3109,4893
33750=6690,23369,26646,11366,41093,33750
45720=6690,21794,35682,8966,48806,45720
8486=6690,46112,42907,22589,5385,8486
22328=6690,31835,8427,41358,35224,22328
21971=6690,44121,46584,15603,2446,21971
40794=6690,10859,3779,43271,5495,40794
40788=6690,24726,32123,49670,20832,40788
43323=6690,23912,12924,1213,33606,43323
4262=6690,48163,8113,37928,22885,4262
13814=6690,207,24995,28811,32494,13814
29840=6690,14043,35915,34270,42754,29840
22086=6690,50000,18190,45888,2811,22086
25262=6690,24176,6155,18054,8804,25262
30371=6690,65,20982,8445,38311,30371
25190=6690,2424,25926,8473,11256,25190
24366=6690,10293,9031,41209,37239,24366
20888=6690,9789,29591,3344,22266,20888
41857=6690,33174,23361,22281,25385,41857
9601=6690,3952,43442,41201,25909,9601
15777=6690,6931,17013,34319,5200,15777
35259=6690,44205,8484,24329,4679,35259
10820=6690,3395,36142,38527,25240,10820
31583=6690,7934,22615,34957,41067,31583
16389=6690,4606,5667,34844,3402,16389
28573=6690,26038,4057,16068,7355,28573
40028=6690,46197,5677,40141,19498,40028
49542=6690,46939,27568,33308,29311,49542
30177=6690,22750,29489,13367,18705,30177
32886=6690,23382,46082,38451,38753,32886
39511=6690,23632,6227,22819,40634,39511
41773=6690,20951,17117,19102,45909,41773
10072=6690,316,26274,42596,33978,10072
27320=6690,24251,42778,42309,31829,27320
39115=6690,42485,36069,18483,26182,39115
21544=6690,44778,44913,3649,30618,21544
44362=6690,26080,32577,49659,13217,44362
24602=6690,30664,16834,2640,30446,24602
9840=6690,48073,30051,47997,43496,9840
3595=6690,48583,43336,48533,21791,3595
14385=6690,31319,14304,909,47756,14385
43033=6690,13146,25694,27403,43126,43033
5585=6690,43095,24912,48434,12696,5585
48420=6690,37936,45133,11725,21563,48420
37231=6690,14073,36852,45383,5289,37231
38745=6690,30139,902,14695,41670,38745
45697=6690,45701,29880,34087,8358,45697
17249=6690,3373,42929,9570,7296,17249
45764=6690,29641,39022,7499,37374,45764
46874=6690,29668,21234,14151,4416,46874
38570=6690,16322,49085,32759,679,38570
12461=6690,2567,14191,24282,17592,12461
41981=6690,47975,17957,20721,45770,41981
29786=6690,46483,39401,11382,5092,29786
16737=6690,47102,9506,42464,836,16737
29243=6690,49736,45712,6631,35025,29243
46050=6690,43431,16277,14055,10197,46050
47433=6690,36291,33589,30560,5409,47433
22311=6690,379,9372,10599,33996,22311
37598=6690,39867,48679,34680,43399,37598
13927=6690,11118,10470,36356,7757,13927
3024=6690,49522,6109,49898,17336,3024
45664=6690,27699,27518,4443,27712,45664
29314=6690,33449,18700,41388,3405,29314
10150=6690,15194,24981,45375,20730,10150
13522=6690,10705,31341,30266,8848,13522
28653=6690,5939,21480,39956,23341,28653
36295=6690,42104,21152,13843,12651,36295
40633=6690,39533,14597,38559,11521,40633
9499=6690,42160,25317,1721,29487,9499
41860=6690,2934,16086,17571,34984,41860
48344=6690,31010,11094,7053,45393,48344
36343=6690,46240,12451,22430,20835,36343
35332=6690,37258,27793,9922,15826,35332
16198=6690,8211,40270,49428,13379,16198
33746=6690,17767,6273,13288,47259,33746
35642=6690,29253,35909,12115,16528,35642
27846=6690,47130,6275,30704,23096,27846
19959=6690,8422,44941,31479,7079,19959
30851=6690,10720,28338,31357,23396,30851
10790=6690,44003,41455,1673,11818,10790
19428=6690,43907,16154,37985,39011,19428
8171=6690,6392,37893,7108,33435,8171
36976=6690,27709,13481,698,36887,36976
32666=6690,10226,47950,23989,43917,32666
40073=6690,24895,44144,10036,9679,40073
40371=6690,23502,39067,34500,1704,40371
8659=6690,39878,23164,25205,15315,8659
49299=6690,10749,15828,21966,19026,49299
2129=6690,5928,26595,32889,16310,2129
9279=6690,42710,15701,5047,39142,9279
45159=6690,33185,19378,11156,49651,45159
16209=6690,32798,34705,2229,5063,16209
48152=6690,41074,10915,10201,45030,48152
29724=6690,2050,19864,35291,9698,29724
35580=6690,37644,32251,46311,46369,35580
23465=6690,9127,33075,14315,38232,23465
4529=6690,23063,28662,41378,15009,4529
38439=6690,10326,47690,7831,7521,38439
44201=6690,25264,45696,5706,33105,44201
39243=6690,45574,23928,5217,44368,39243
30312=6690,20576,4576,27268,24707,30312
49859=6690,38181,29198,37324,29165,49859
19198=6690,40700,43792,47294,14357,19198
29521=6690,30509,48144,29539,7038,29521
10769=6690,10580,17612,38820,17,10769
40890=6690,28382,11831,13811,31268,40890
22006=6690,31587,36707,43941,25923,22006
16860=6690,26441,14120,25410,632,16860
26286=6690,25148,32995,23400,3979,26286
46322=6690,21180,17368,17810,6634,46322
10913=6690,40538,2975,11577,42151,10913
42409=6690,45875,25496,20683,6995,42409
35382=6690,11888,33015,7978,24663,35382
151=6690,32583,37466,20916,17729,151
28541=6690,20672,39263,40706,41721,28541
31913=6690,29677,34420,47301,36040,31913
11985=6690,11066,16704,293,938,11985
9474=6690,26691,22470,14492,48610,9474
39005=6690,19259,40886,30358,18774,39005
12519=6690,33280,42477,5115,11261,12519
26422=6690,7120,27179,19610,21529,26422
35723=6690,28447,1585,20595,7786,35723
37903=6690,48530,24446,5645,4100,37903
9813=6690,19361,19400,10415,20288,9813
23462=6690,1226,20925,25265,34630,23462
30740=6690,1282,47855,16302,12224,30740
42364=6690,3815,24907,14405,3896,42364
21751=6690,4044,4710,42335,9934,21751
12947=6690,6562,29326,7635,10433,12947
17542=6690,1080,43035,44204,590,17542
17490=6690,14206,31486,22179,43054,17490
37706=6690,11259,24786,4728,30055,37706
33469=6690,34865,27373,32183,21297,33469
18012=6690,19127,6602,49348,11970,18012
15353=6690,18709,16073,35788,270,15353
35369=6690,26030,49853,12099,9189,35369
1=6690,10074,31518,1142,6147,1
41140=6690,35744,44642,4969,36667,41140
25243=6690,27623,39354,10933,30567,25243
12949=6690,44702,33944,14106,28871,12949
18719=6690,27240,1532,14734,33250,18719
26940=6690,18487,2593,958,26907,26940
48617=6690,25487,6925,38772,19283,48617
29848=6690,5347,28866,39283,23014,29848
15663=6690,44057,19776,45266,21375,15663
6861=6690,16883,47912,3826,8990,6861
27754=6690,19013,9339,20294,22608,27754
41281=6690,46901,48975,30561,27243,41281
14550=6690,20859,31441,15123,5097,14550
4013=6690,44931,27076,26289,23944,4013
35694=6690,4715,2496,48616,18059,35694
43=6690,18909,41629,28503,41150,43
7722=6690,27645,25186,44261,43756,7722
42382=6690,18736,28175,41754,17370,42382
12328=6690,45804,2622,38428,23403,12328
14884=6690,3004,5581,29412,29083,14884
29816=6690,4983,15552,4298,44044,29816
36614=6690,27704,8046,17337,29510,36614
40090=6690,38456,26718,33137,38758,40090
10099=6690,25203,11246,21838,40921,10099
16495=6690,44646,17020,48368,18922,16495
20375=6690,14240,37522,42474,15372,20375
30857=6690,32754,27546,45728,8706,30857
21175=6690,1051,2984,19934,18839,21175
17665=6690,581,22623,30828,29444,17665
22015=6690,41647,19827,5596,21171,22015
48820=6690,9358,34967,42667,6285,48820
16201=6690,48976,33333,38671,5714,16201
1043=6690,10065,39,33274,46974,1043
19799=6690,39394,33765,46666,15347,19799
25484=6690,6820,13626,14876,31290,25484
4277=6690,10288,10461,23349,31442,4277
18618=6690,11806,44834,23317,5586,18618
9396=6690,43018,3324,8194,6076,9396
22244=6690,27669,43759,7697,13365,22244
24411=6690,3541,5720,49267,7887,24411
4458=6690,22081,47245,44777,32894,4458
14289=6690,13998,10751,24641,38068,14289
4626=6690,42336,17149,38579,2782,4626
34722=6690,14755,29701,32595,35050,34722
42286=6690,22854,13864,43685,47355,42286
35778=6690,11241,37458,14230,49236,35778
36812=6690,34734,27600,31778,40340,36812
33486=6690,706,6835,10408,17003,33486
36085=6690,7904,33702,20733,5669,36085
48176=6690,8176,6745,11346,20470,48176
29799=6690,30512,13528,25303,18418,29799
20360=6690,39219,12844,43358,14464,20360
29802=6690,10029,7552,23724,27350,29802
22459=6690,33164,20723,28569,36851,22459
12836=6690,22618,35536,43488,42848,12836
46849=6690,26716,33348,38159,21161,46849
46976=6690,49907,18971,28592,1651,46976
8550=6690,23551,31905,31999,9229,8550
37365=6690,48555,28236,27346,31685,37365
27213=6690,21119,18949,19664,22256,27213
42813=6690,20956,32686,34150,7456,42813
11856=6690,33433,41727,49924,32362,11856
27259=6690,24891,27981,49943,27889,27259
9481=6690,36284,46204,8375,42168,9481
35809=6690,6659,36184,37221,20174,35809
22341=6690,27465,31663,46998,17646,22341
38695=6690,9894,2322,5649,929,38695
20172=6690,37248,40273,17443,9511,20172
32098=6690,48231,20703,31332,12983,32098
23391=6690,32115,5246,8695,9983,23391
12663=6690,42991,38919,6085,34224,12663
34819=6690,29508,23139,31576,47194,34819
44336=6690,34890,11741,27569,17086,44336
8259=6690,31018,20823,34440,26873,8259
1033=6690,15808,4687,36099,43046,1033
13346=6690,18512,17770,19504,5168,13346
5650=6690,18617,18554,22954,4036,5650
1283=6690,36745,580,49611,41227,1283
13384=6690,37702,47880,27288,29963,13384
35629=6690,2314,17955,20635,11375,35629
34186=6690,20539,6004,23219,26179,34186
7047=6690,21326,24703,14942,5603,7047
34174=6690,45899,45313,42398,29200,34174
41362=6690,45059,42086,22009,21154,41362
3341=6690,30399,25629,5849,47881,3341
42791=6690,25835,31160,615,13101,42791
616=6690,41020,21852,23710,15662,616
8188=6690,30218,38783,37226,26859,8188
46639=6690,38155,11199,39810,20066,46639
33692=6690,9242,33263,49401,30821,33692
49586=6690,21932,24452,49991,30794,49586
12496=6690,15358,9946,26244,14903,12496
2748=6690,25578,26799,8034,37010,2748
11569=6690,48995,20705,34499,13299,11569
43201=6690,45137,5500,14249,48933,43201
32654=6690,26400,22770,26979,27224,32654
10935=6690,38599,9828,10531,33718,10935
26943=6690,15286,7579,42669,15771,26943
23713=6690,12842,25958,48743,12538,23713
47499=6690,18715,13969,20351,331,47499
1019=6690,42898,25313,45927,34399,1019
15090=6690,21899,19486,22338,30749,15090
30214=6690,1433,883,27094,18240,30214
5422=6690,42515,30813,19129,38415,5422
34340=6690,38961,38813,25116,9084,34340
7464=6690,43012,5287,38884,15605,7464
17069=6690,39787,46279,47614,43726,17069
47088=6690,43243,11209,34504,29185,47088
10188=6690,11645,40519,27217,18032,10188
12701=6690,22748,44719,11916,18273,12701
36828=6690,24093,33848,3657,18283,36828
7123=6690,37498,35586,13411,4320,7123
25464=6690,16863,44178,12049,20537,25464
32186=6690,15988,10339,29196,119,32186
6583=6690,36491,8897,28885,25721,6583
37716=6690,40907,30866,18610,44639,37716
4223=6690,13548,9968,18833,28640,4223
17554=6690,42331,43105,12748,42005,17554
40296=6690,48030,11309,6481,46655,40296
40291=6690,28264,44659,25096,33240,40291
43937=6690,33999,27522,41293,20895,43937
33555=6690,34216,3755,38352,40581,33555
44002=6690,47835,35059,7345,34264,44002
11389=6690,17329,19305,40339,23520,11389
2710=6690,14238,49153,16235,12583,2710
32832=6690,7931,2490,30160,10596,32832
6704=6690,11001,23701,4029,34987,6704
49297=6690,6462,18744,12453,23309,49297
19193=6690,38433,32646,24628,5088,19193
13562=6690,43437,32383,28682,27836,13562
5438=6690,904,3724,33270,29826,5438
7746=6690,1838,27939,30213,27924,7746
36453=6690,25651,44493,46143,29405,36453
19782=6690,24270,24893,43724,16114,19782
45741=6690,19937,46059,49340,38443,45741
17819=6690,27070,17641,35018,20968,17819
18175=6690,28460,31550,15630,23366,18175
1046=6690,35990,32020,16998,19227,1046
23734=6690,7087,20863,31503,47347,23734
3260=6690,17116,43649,49987,45740,3260
24376=6690,19180,44164,3640,29730,24376
44417=6690,24791,47094,11436,31680,44417
35089=6690,25465,31602,27383,39230,35089
42527=6690,20648,9653,8784,47227,42527
31513=6690,23955,6346,11101,25693,31513
38301=6690,3993,12223,43864,36051,38301
40750=6690,28270,42348,24879,37495,40750
44661=6690,3637,30881,24450,19834,44661
10971=6690,33907,39148,9192,33400,10971
150=6690,43663,18104,19331,29627,150
29828=6690,3329,29776,10612,1850,29828
11240=6690,2728,32842,15579,19482,11240
42013=6690,1139,33719,40335,37480,42013
17050=6690,32348,3989,35168,14011,17050
44741=6690,34408,14862,17793,194,44741
5281=6690,27168,14456,35483,46871,5281
45096=6690,14024,39498,10468,43848,45096
3718=6690,20313,47783,49775,1695,3718
28823=6690,4322,15257,12886,31304,28823
21108=6690,11174,29976,9082,36195,21108
30856=6690,8697,26486,47385,17349,30856
5199=6690,21222,516,14383,39599,5199
18470=6690,40525,6214,49532,9158,18470
20109=6690,8671,46185,35165,46589,20109
18130=6690,31967,46367,35494,9086,18130
7445=6690,22591,30476,49660,29767,7445
22662=6690,26087,23082,48263,32110,22662
8849=6690,43031,20287,11049,42843,8849
9441=6690,72,3449,42300,3223,9441
12226=6690,12624,37257,1181,13221,12226
32140=6690,4743,5178,41901,14454,32140
21765=6690,45330,29219,34172,12791,21765
12995=6690,4170,32892,18894,34623,12995
3204=6690,10438,22679,9868,21156,3204
21903=6690,35637,22773,23285,12340,21903
46393=6690,7443,41794,44043,40007,46393
42866=6690,1106,19344,33912,41828,42866
44905=6690,48174,41932,48902,26315,44905
48843=6690,46034,148,42648,8450,48843
41518=6690,45192,3577,29191,44046,41518
32578=6690,39580,11611,6526,4530,32578
16210=6690,45883,4661,7688,33041,16210
36821=6690,1650,33437,7241,33943,36821
6467=6690,43780,21851,29442,28211,6467
25991=6690,14629,15950,43804,4599,25991
19312=6690,37513,40601,42277,30303,19312
38733=6690,7078,32667,41221,8686,38733
16854=6690,28395,38841,42523,40586,16854
29009=6690,47284,39833,23036,12887,29009
24375=6690,39620,48408,7238,16435,24375
12387=6690,24759,10566,1407,49663,12387
6557=6690,46611,12020,1502,42053,6557
9977=6690,15789,4613,46688,49719,9977
44447=6690,28207,29842,14993,36576,44447
1775=6690,26788,19630,29469,14906,1775
19415=6690,43314,17397,38045,9292,19415
161=6690,39815,28031,6814,5242,161
48896=6690,33564,30568,20272,43735,48896
25198=6690,418,38193,37850,49182,25198
11278=6690,22132,17486,29662,34803,11278
43297=6690,1111,46033,19214,5914,43297
16313=6690,48171,24924,40926,43560,16313
30757=6690,48261,31278,16022,24619,30757
17919=6690,26654,23196,13240,33537,17919
4376=6690,14873,15355,11608,35188,4376
33004=6690,22027,47308,7227,27342,33004
38490=6690,29236,46732,29472,47473,38490
46300=6690,11648,43550,2615,1255,46300
16594=6690,14959,9240,31135,31275,16594
22371=6690,46966,24377,4011,47014,22371
43727=6690,44415,40879,45949,42018,43727
49502=6690,8185,48279,3929,40064,49502
18215=6690,31276,5848,12834,34231,18215
7067=6690,5885,3644,27108,2412,7067
26627=6690,9676,10093,44789,6403,26627
42066=6690,48779,43451,12441,979,42066
33095=6690,2203,32927,34721,25049,33095
15889=6690,24649,38845,17055,21534,15889
45823=6690,3053,24397,23704,34594,45823
42797=6690,21559,28979,35171,14625,42797
2715=6690,40119,23126,32182,22440,2715
6183=6690,14979,36208,33162,12552,6183
18659=6690,13730,45244,7316,23925,18659
27508=6690,18903,25616,41524,2047,27508
11982=6690,6551,6792,27711,19493,11982
27982=6690,3756,2294,35274,7640,27982
22366=6690,38728,29555,26217,46981,22366
44954=6690,3032,38337,20382,31681,44954
8868=6690,42233,39032,46815,5822,8868
13406=6690,37957,48732,23953,27379,13406
37560=6690,11629,39001,10886,43460,37560
1103=6690,39977,23484,16632,19327,1103
15443=6690,25210,14115,11216,43074,15443
17473=6690,1395,6188,32793,19088,17473
22344=6690,4431,21979,37525,26890,22344
28250=6690,45514,48475,33037,33016,28250
30556=6690,23375,25891,2090,39926,30556
27354=6690,7988,46622,9349,12497,27354
39678=6690,20048,40385,41775,31001,39678
24006=6690,26108,44191,1636,22734,24006
48329=6690,35282,18556,48768,49456,48329
37611=6690,10988,3691,48090,621,37611
31168=6690,14870,32839,9620,46200,31168
18331=6690,39157,31422,25549,11766,18331
18589=6690,48302,39481,4151,12649,18589
541=6690,28689,9386,28844,13691,541
34266=6690,9411,25250,38020,18173,34266
43894=6690,3156,30137,36690,28550,43894
13895=6690,29355,7506,36470,31232,13895
21822=6690,33403,13157,25064,23750,21822
26533=6690,33945,25594,41264,6046,26533
48608=6690,41324,12023,5702,9832,48608
20728=6690,21970,32041,48213,46521,20728
1618=6690,43948,17787,33346,32881,1618
14562=6690,45074,4422,34590,22076,14562
14198=6690,49070,15869,41979,15110,14198
17757=6690,36730,4592,27136,17570,17757
41004=6690,9641,23372,30158,48385,41004
31673=6690,42212,28360,1959,22097,31673
10547=6690,9285,33759,15239,32989,10547
22535=6690,33961,5868,44516,37246,22535
39983=6690,35099,11871,3276,38997,39983
9584=6690,27537,11801,24756,47050,9584
13485=6690,574,49251,4607,15589,13485
37102=6690,7089,45891,37104,48542,37102
12742=6690,24194,29900,28191,20400,12742
21504=6690,36365,46399,49685,10033,21504
5758=6690,44772,35149,6993,19038,5758
31437=6690,27625,38183,19485,2439,31437
29985=6690,48473,6975,37031,29156,29985
24456=6690,7084,16147,21994,14800,24456
26867=6690,49168,10657,9344,23153,26867
49449=6690,41819,14704,15249,36589,49449
21733=6690,25413,42634,21517,35509,21733
14914=6690,48477,31404,528,19412,14914
20276=6690,41547,3337,10290,21342,20276
5518=6690,39895,38839,8589,27847,5518
48532=6690,22068,35226,40036,29031,48532
34747=6690,40215,32971,14445,48173,34747
33645=6690,42844,21893,31157,29211,33645
14938=6690,28806,7995,24648,21040,14938
41345=6690,32830,11774,25074,17935,41345
48226=6690,15530,36190,31735,26731,48226
38067=6690,30247,2018,27861,9769,38067
505=6690,44830,35876,9681,654,505
4111=6690,4077,7176,15651,5644,4111
28304=6690,48395,41038,27219,44696,28304
134=6690,8525,45270,45641,23702,134
37786=6690,47354,9630,29022,17785,37786
23880=6690,45555,24475,5717,14817,23880
43766=6690,4583,5829,1719,23718,43766
27078=6690,17896,39132,39635,30455,27078
8582=6690,45698,38703,2248,19200,8582
7070=6690,3300,44390,1037,1179,7070
45681=6690,31811,23483,19395,45603,45681
29703=6690,20565,37124,12436,26898,29703
2361=6690,32812,11914,43875,22764,2361
8380=6690,12353,16812,9301,43202,8380
38848=6690,44885,7532,49524,9989,38848
28540=6690,12613,43450,25057,17271,28540
17870=6690,8050,32117,46263,44331,17870
36855=6690,23552,38048,32497,24078,36855
29798=6690,47575,41284,13046,48023,29798
25608=6690,14886,19724,3778,9726,25608
24315=6690,26160,3712,22741,34063,24315
1333=6690,9139,30131,32664,38529,1333
22156=6690,33971,24501,15187,4213,22156
32013=6690,16406,1943,25514,28635,32013
35296=6690,34497,16341,36257,3215,35296
49074=6690,24515,40018,26414,9806,49074
12300=6690,37826,22259,11316,18103,12300
3886=6690,32780,42305,3622,47490,3886
38027=6690,6591,3607,6453,16251,38027
30971=6690,29624,482,27199,21855,30971
26018=6690,13043,15954,15634,24526,26018
43516=6690,41301,912,40664,7765,43516
4224=6690,21421,22351,16666,21536,4224
35799=6690,17362,36954,20011,41709,35799
47063=6690,5547,4348,30830,46292,47063
42420=6690,24112,5549,20072,17158,42420
24047=6690,36680,5187,1602,15862,24047
38993=6690,3969,48155,5155,33363,38993
33669=6690,9154,21424,19661,9918,33669
36319=6690,10187,8789,46994,21469,36319
41320=6690,27390,31144,3636,9103,41320
7838=6690,15885,36918,23093,49981,7838
20533=6690,16400,28342,45816,34052,20533
16119=6690,12065,39359,23288,14297,16119
2682=6690,30941,4495,24095,39207,2682
45103=6690,25166,46945,48276,33183,45103
3488=6690,2822,32485,17991,45395,3488
12515=6690,13986,22235,9109,32434,12515
3437=6690,39374,44476,38747,19805,3437
48218=6690,13556,29923,48857,7922,48218
4375=6690,36950,31101,42344,21675,4375
25157=6690,451,33575,48448,23985,25157
45070=6690,6418,23869,30732,35453,45070
40472=6690,36079,46326,48271,5911,40472
37845=6690,8333,27406,221,44266,37845
20164=6690,23305,10847,43251,43696,20164
2841=6690,48081,24796,928,35284,2841
46789=6690,36266,13258,28450,28120,46789
630=6690,15256,15766,14907,38853,630
30890=6690,19767,7906,24625,43627,30890
1932=6690,7720,23423,40012,29483,1932
36240=6690,8032,3376,20350,16398,36240
40560=6690,46355,9205,38556,13812,40560
25915=6690,40897,42511,27293,48584,25915
48484=6690,6034,8786,4719,27759,48484
17644=6690,7117,195,39870,34860,17644
5388=6690,13851,41315,30211,31429,5388
3982=6690,35775,9269,8369,12094,3982
28857=6690,34523,16899,6830,14763,28857
24849=6690,1697,38233,45532,24758,24849
8963=6690,18425,27212,24164,41824,8963
22902=6690,34242,24463,48563,40286,22902
35886=6690,41578,20579,45047,34687,35886
15851=6690,39718,30203,36312,38319,15851
44693=6690,12525,10968,24835,20903,44693
49041=6690,23117,1530,3468,22617,49041
7307=6690,44801,42345,29288,22711,7307
12298=6690,18265,27779,35971,4603,12298
35300=6690,18726,14278,18528,38576,35300
17217=6690,38918,4308,35530,23568,17217
11544=6690,1525,13539,49727,9995,11544
5189=6690,37040,43879,28605,47816,5189
3319=6690,14211,45419,36102,391,3319
10792=6690,27707,16952,5936,49120,10792
278=6690,29873,35250,38299,36610,278
47531=6690,29719,44775,31311,26293,47531
12790=6690,4371,38643,38924,30329,12790
39708=6690,9232,26576,13611,35658,39708
4095=6690,24555,42744,28651,4237,4095
45016=6690,43844,48624,44977,5332,45016
27194=6690,31463,19201,8216,3486,27194
1588=6690,27799,17859,35568,20691,1588
10388=6690,23230,41347,12747,44581,10388
13977=6690,2447,24388,17964,37597,13977
9304=6690,2844,25118,48915,35591,9304
12052=6690,13953,12195,15259,16771,12052
23858=6690,21105,35725,49249,13152,23858
32953=6690,8045,36296,4364,17628,32953
19087=6690,48145,33882,26806,29602,19087
43313=6690,25843,13277,16567,32627,43313
34491=6690,15599,1703,8485,31504,34491
22456=6690,20493,3567,38929,37035,22456
24504=6690,41878,1916,9375,1479,24504
23783=6690,24321,9312,9186,9021,23783
17869=6690,28975,40605,15520,24157,17869
34012=6690,34141,24326,27919,5414,34012
4174=6690,12193,45613,28065,49689,4174
818=6690,22616,14124,10875,35670,818
9603=6690,23329,40513,41183,35643,9603
44685=6690,48994,6954,20506,21167,44685
12063=6690,8165,37836,31945,23352,12063
7185=6690,31622,35611,11322,4614,7185
7871=6690,228,23324,45487,49574,7871
48800=6690,25063,23992,27680,19548,48800
6148=6690,29476,40914,4093,13683,6148
34596=6690,27215,15109,25950,10644,34596
33766=6690,37637,11295,5038,33281,33766
11042=6690,45392,37859,8815,36700,11042
16742=6690,20830,38129,696,27730,16742
32653=6690,1631,16807,46502,41999,32653
12421=6690,22200,3906,35515,35502,12421
34716=6690,12662,18405,37912,16103,34716
14150=6690,27299,5328,17545,46782,14150
3550=6690,45821,33873,39873,34502,3550
34622=6690,14988,21165,34870,4126,34622
32956=6690,35649,28438,8523,24071,32956
12469=6690,45731,27251,29320,15343,12469
21211=6690,29552,22943,19388,26439,21211
30302=6690,41481,46631,26993,19603,30302
32060=6690,14422,828,20230,29858,32060
37590=6690,41316,47992,3813,35357,37590
8757=6690,16169,42390,32401,16101,8757
40936=6690,35440,39172,34100,4479,40936
47867=6690,7917,40083,17211,47042,47867
31175=6690,41963,376,37422,18951,31175
48350=6690,5161,2779,37920,23333,48350
22378=6690,46698,35547,32661,34757,22378
20560=6690,43545,36772,18141,8419,20560
5022=6690,13755,15903,38406,10336,5022
43495=6690,6468,20861,28677,49515,43495
21052=6690,32610,26471,25581,32758,21052
76=6690,10212,2824,40942,2168,76
8282=6690,26948,31698,27106,934,8282
33426=6690,34181,22710,2921,880,33426
20430=6690,46349,22817,45476,38261,20430
38004=6690,33042,977,48719,7477,38004
29562=6690,44136,20258,37203,20534,29562
37274=6690,42506,43998,9833,45655,37274
41430=6690,2937,227,45460,47775,41430
49440=6690,37523,43331,31028,17496,49440
29944=6690,25771,31333,4488,4511,29944
5392=6690,37452,8922,6884,29089,5392
2185=6690,27098,36931,47590,7685,2185
36290=6690,6217,37937,45240,36840,36290
31298=6690,22345,43773,17198,6546,31298
17934=6690,30264,20572,2757,41693,17934
37889=6690,28016,8875,13170,1280,37889
29821=6690,40947,41211,22108,47470,29821
14210=6690,24662,18309,19671,36888,14210
44816=6690,12053,29205,26192,5466,44816
27274=6690,12282,3548,27681,13209,27274
17668=6690,31221,33132,47533,1472,17668
982=6690,42552,33406,7418,45910,982
28213=6690,30077,44640,22691,14163,28213
3100=6690,10213,35038,43630,41740,3100
40515=6690,486,36202,15022,38163,40515
38098=6690,9431,25015,1986,44742,38098
24805=6690,11894,47030,5351,32702,24805
32385=6690,28749,35389,20896,40626,32385
33602=6690,2626,5970,15091,47503,33602
47664=6690,4637,32917,3143,32873,47664
21801=6690,23874,1911,40945,30080,21801
35465=6690,14680,18368,40298,37947,35465
5735=6690,30487,28204,19677,37013,5735
16243=6690,20950,49644,13959,34268,16243
17146=6690,38763,15668,46318,3603,17146
8978=6690,29525,45808,4408,44824,8978
10251=6690,12884,46492,3410,27427,10251
9273=6690,7555,26560,10021,6727,9273
37136=6690,30897,3496,14159,23644,37136
27710=6690,19456,33393,40975,49593,27710
41233=6690,26704,33578,38516,38441,41233
11405=6690,30945,25739,13589,38358,11405
20531=6690,46065,5575,9203,41413,20531
31946=6690,1699,40095,18991,46242,31946
11508=6690,5994,48343,35769,27490,11508
27256=6690,47383,30871,18351,2891,27256
26597=6690,1232,44613,40175,19935,26597
