5130=19756,15853,11773,5593,5130
6937=19756,9617,13706,11886,6937
14325=19756,10597,14825,10690,14325
19892=19756,10686,7651,227,19892
6809=19756,9208,3148,19995,6809
19628=19756,13948,19573,1905,19628
15388=19756,10200,13516,17647,15388
11750=19756,12783,18112,11509,11750
11217=19756,4492,3421,17763,11217
2410=19756,3174,1962,14609,2410
3096=19756,2641,351,19750,3096
5798=19756,19190,1107,16784,5798
10602=19756,15540,12199,760,10602
6991=19756,7961,1078,14463,6991
14939=19756,13231,3932,12945,14939
6512=19756,1913,7582,18844,6512
19826=19756,15844,1561,7617,19826
1830=19756,2955,6788,9082,1830
2448=19756,485,1340,264,2448
14452=19756,11836,692,14583,14452
13972=19756,16315,15280,2272,13972
6170=19756,17401,707,11858,6170
17723=19756,5219,7669,3318,17723
9513=19756,6118,6205,6025,9513
3845=19756,12347,14918,2167,3845
986=19756,19915,15258,2826,986
10914=19756,13751,11376,1720,10914
13943=19756,16168,11080,9384,13943
12699=19756,15072,16528,9775,12699
8756=19756,18830,8009,1616,8756
7804=19756,5361,7406,19068,7804
11542=19756,18985,5536,17379,11542
3369=19756,7278,3008,15904,3369
16900=19756,14055,14034,4785,16900
14129=19756,8816,13452,1143,14129
2787=19756,18479,7376,12846,2787
6444=19756,4562,6155,18521,6444
3896=19756,9174,9909,6504,3896
19602=19756,16513,14112,16446,19602
199=19756,5800,6760,16386,199
17947=19756,19041,7028,15057,17947
17540=19756,2131,3743,14282,17540
14512=19756,15065,18905,3804,14512
17614=19756,3338,5506,16430,17614
1658=19756,6936,19606,4673,1658
14136=19756,4946,19836,16178,14136
6236=19756,18816,4945,1316,6236
14120=19756,10095,18622,6332,14120
18167=19756,10801,3510,155,18167
1456=19756,4395,6976,13242,1456
11608=19756,18888,4429,14857,11608
8088=19756,18158,6966,9828,8088
13144=19756,7520,1760,3038,13144
19988=19756,13941,6113,12059,19988
14720=19756,4607,17589,2470,14720
16202=19756,18784,17559,7931,16202
11283=19756,5243,2856,6326,11283
15139=19756,9783,7167,254,15139
7123=19756,7163,16158,5766,7123
19796=19756,3777,13200,1170,19796
13747=19756,2635,3920,6300,13747
5659=19756,18350,12603,17529,5659
12339=19756,16279,15569,4980,12339
18260=19756,3873,11885,14258,18260
6411=19756,12671,12827,8221,6411
12662=19756,5019,13190,13980,12662
19421=19756,2849,8182,2305,19421
8270=19756,2691,14804,1008,8270
12588=19756,5367,19963,12572,12588
17039=19756,1847,15312,4920,17039
19463=19756,185,3546,14287,19463
5044=19756,2338,15557,15956,5044
5314=19756,1018,14281,15297,5314
3745=19756,6836,11512,13197,3745
8933=19756,5929,17456,5320,8933
10259=19756,5812,17152,12219,10259
1591=19756,2404,13630,1869,1591
15514=19756,17530,5775,1946,15514
8479=19756,5205,17889,10700,8479
3573=19756,9538,18063,9877,3573
13716=19756,8305,7387,19797,13716
3109=19756,3410,5066,9767,3109
19541=19756,9652,14414,10897,19541
4537=19756,13846,4724,15100,4537
1957=19756,17047,19467,7565,1957
606=19756,19850,8886,15382,606
7480=19756,10824,18898,2098,7480
15140=19756,17916,9297,2004,15140
919=19756,4456,2572,6425,919
8677=19756,2110,7769,11087,8677
16962=19756,1635,16890,12233,16962
15713=19756,6259,14186,9898,15713
4189=19756,17983,17204,15562,4189
7892=19756,4865,8080,9961,7892
9433=19756,4336,19342,11770,9433
1659=19756,4125,15843,15281,1659
8178=19756,4892,17283,2173,8178
16726=19756,8980,5434,17176,16726
3971=19756,18685,1357,9260,3971
13135=19756,15719,19259,9276,13135
9335=19756,16382,763,12301,9335
15587=19756,17018,18815,7508,15587
13956=19756,5899,6304,18907,13956
18770=19756,3398,9683,13815,18770
1136=19756,9522,9999,12393,1136
4912=19756,588,17342,843,4912
17637=19756,15723,13745,13730,17637
10136=19756,8074,9318,12946,10136
17330=19756,91,6328,14427,17330
14746=19756,16654,16845,2914,14746
8740=19756,18444,13183,9400,8740
12733=19756,13807,11741,17068,12733
16025=19756,4523,9180,19376,16025
17208=19756,1687,12620,7032,17208
5470=19756,19332,670,865,5470
18174=19756,12252,2325,7813,18174
15290=19756,6639,96,9447,15290
1236=19756,7445,9894,6627,1236
15711=19756,3429,12354,19465,15711
5872=19756,3716,12101,8303,5872
7537=19756,10576,15079,11902,7537
8=19756,17239,13055,8407,8
15108=19756,17925,13260,14440,15108
18613=19756,6929,9245,9150,18613
9130=19756,6663,13139,2810,9130
14724=19756,14976,10290,4477,14724
16641=19756,18256,12828,9497,16641
9808=19756,5315,601,13687,9808
12791=19756,2246,19570,6977,12791
16981=19756,7430,2156,10169,16981
7106=19756,4160,17615,11221,7106
7890=19756,4349,16865,9574,7890
6997=19756,16670,15912,7327,6997
2655=19756,2967,10439,4962,2655
790=19756,12416,4453,19405,790
13640=19756,9269,10601,18605,13640
13167=19756,9559,10368,19952,13167
15617=19756,7157,19116,11732,15617
13196=19756,19737,19148,18570,13196
171=19756,8594,6932,4220,171
18438=19756,15322,12475,17235,18438
2632=19756,17252,7392,3017,2632
16131=19756,10567,10508,4487,16131
5345=19756,6550,12568,18442,5345
16469=19756,19773,13466,5924,16469
15642=19756,6776,19241,410,15642
15067=19756,18740,4934,14152,15067
920=19756,14151,3741,10437,920
1295=19756,10924,11316,15227,1295
2194=19756,7771,8651,14950,2194
6939=19756,14516,1341,1893,6939
7431=19756,4986,16908,16765,7431
14863=19756,15077,5868,17525,14863
3868=19756,5192,18524,18125,3868
11514=19756,18275,10694,9822,11514
6594=19756,34,8400,3382,6594
1902=19756,11216,5306,5184,1902
17513=19756,12859,4725,1596,17513
18794=19756,2638,4548,12411,18794
5797=19756,12539,13390,10774,5797
2755=19756,12462,10858,13487,2755
3060=19756,7512,19245,16671,3060
7891=19756,2643,885,198,7891
14596=19756,10551,19742,19647,14596
14522=19756,10682,1145,10146,14522
6894=19756,2230,17433,9506,6894
19682=19756,16901,10984,430,19682
13430=19756,806,13356,3053,13430
5299=19756,4585,6524,7902,5299
5005=19756,4685,10635,3279,5005
19476=19756,10282,15838,378,19476
15598=19756,10548,4806,2857,15598
8615=19756,3389,7170,12126,8615
7554=19756,5083,16385,14776,7554
14765=19756,9475,16701,4406,14765
18801=19756,12021,14911,16969,18801
4051=19756,14138,4382,13931,4051
11940=19756,10722,16337,5379,11940
144=19756,9175,7202,18890,144
9067=19756,342,3531,2443,9067
5780=19756,13934,8052,16661,5780
14007=19756,16275,8951,15203,14007
9109=19756,1936,7855,14396,9109
7968=19756,4703,7421,431,7968
10080=19756,3693,14694,5002,10080
14304=19756,15538,4233,12798,14304
1203=19756,8664,12543,2161,1203
7532=19756,18843,19002,9741,7532
5609=19756,11079,9415,1413,5609
19336=19756,17998,6667,5508,19336
14507=19756,17743,17932,15817,14507
15430=19756,1063,662,19505,15430
8227=19756,153,13021,19013,8227
12981=19756,17058,18320,18993,12981
2555=19756,15284,17223,1656,2555
6652=19756,9785,2319,6709,6652
5328=19756,1198,12495,8038,5328
76=19756,19710,10711,10364,76
13773=19756,5444,5030,11482,13773
3247=19756,2306,8731,8017,3247
19862=19756,11939,13274,4996,19862
15551=19756,11681,12279,7048,15551
12901=19756,5906,15185,17151,12901
4319=19756,1096,4798,8263,4319
1207=19756,3767,11599,18516,1207
6065=19756,8604,14772,11176,6065
17443=19756,16850,15126,14844,17443
17495=19756,8954,14653,5075,17495
758=19756,7229,15347,7294,758
2186=19756,1131,17767,195,2186
391=19756,9959,14092,14297,391
19812=19756,6480,11955,9766,19812
5369=19756,9487,19118,4896,5369
1384=19756,6852,18095,7839,1384
2368=19756,41,18870,561,2368
13016=19756,19267,2664,8745,13016
927=19756,18790,3176,1817,927
11281=19756,736,17040,18560,11281
175=19756,8856,11006,8093,175
7187=19756,19962,5803,13046,7187
5765=19756,14469,12352,13112,5765
77=19756,6240,3204,17312,77
6866=19756,1857,11093,2221,6866
10139=19756,11239,7172,13955,10139
5026=19756,12428,244,5422,5026
4347=19756,10081,17941,5093,4347
8070=19756,17298,10789,12364,8070
14101=19756,11800,16922,8853,14101
4239=19756,11634,13146,3914,4239
2847=19756,19383,14728,17220,2847
2714=19756,11846,3424,9200,2714
6348=19756,3552,10736,19124,6348
8217=19756,13523,5570,3888,8217
7307=19756,4589,1363,5098,7307
2426=19756,4653,8050,13977,2426
14708=19756,2103,9291,16837,14708
1611=19756,6559,6334,4774,1611
7471=19756,16746,16193,618,7471
17920=19756,5132,15921,2928,17920
13213=19756,4552,7910,9098,13213
9472=19756,17045,5105,15406,9472
4007=19756,14821,13625,6414,4007
7847=19756,16128,13187,3123,7847
8393=19756,3112,12358,19473,8393
16950=19756,14837,5312,502,16950
17774=19756,14633,3726,17913,17774
2653=19756,6775,8014,2567,2653
8442=19756,9700,10638,5796,8442
4177=19756,8895,11428,3993,4177
8330=19756,8561,15902,7542,8330
14384=19756,8820,5176,11416,14384
1162=19756,8417,4861,17206,1162
1852=19756,10082,17694,11492,1852
849=19756,9849,14371,999,849
18939=19756,7154,11084,3142,18939
19033=19756,12340,5125,10084,19033
7856=19756,17586,242,3189,7856
6820=19756,9691,2335,5661,6820
16280=19756,8748,8370,1809,16280
2212=19756,9818,12197,504,2212
19799=19756,2585,17506,13028,19799
401=19756,1825,8689,11002,401
8284=19756,7970,12302,15734,8284
14268=19756,5842,17626,12204,14268
12258=19756,2929,12738,7382,12258
15796=19756,1458,7863,11270,15796
13670=19756,8443,4148,16622,13670
8108=19756,14108,8271,15785,8108
13408=19756,14118,9042,11435,13408
4331=19756,1909,4021,8872,4331
8199=19756,337,13714,11126,8199
11186=19756,17344,15239,13030,11186
12016=19756,7518,11037,2737,12016
523=19756,2742,7953,6721,523
5114=19756,6871,10369,1647,5114
11291=19756,19676,9541,11901,11291
9047=19756,19630,4728,6257,9047
11956=19756,1813,12159,11155,11956
14842=19756,1389,392,9284,14842
6948=19756,7752,4697,229,6948
15142=19756,5878,9554,3663,15142
1086=19756,2908,9723,15768,1086
12001=19756,12327,3865,5166,12001
16519=19756,8913,14528,3811,16519
19380=19756,11421,4339,952,19380
17250=19756,14929,16030,11751,17250
12598=19756,9821,9532,14206,12598
18803=19756,11969,10103,10041,18803
3634=19756,6646,12402,12431,3634
11702=19756,6295,18162,1700,11702
13324=19756,924,12529,15009,13324
17753=19756,16472,5727,15973,17753
9720=19756,15141,16843,14476,9720
2071=19756,4306,3864,17354,2071
12265=19756,4473,18823,17847,12265
467=19756,11560,19054,17422,467
19038=19756,10203,8708,14242,19038
4232=19756,6567,18349,10875,4232
17183=19756,3518,15344,14490,17183
7549=19756,9863,19878,8107,7549
11540=19756,11993,17734,12638,11540
15275=19756,7652,11097,14651,15275
11519=19756,9871,6720,10953,11519
8087=19756,10629,275,1200,8087
10986=19756,531,7963,6238,10986
6175=19756,13014,15825,3433,6175
17095=19756,2257,7655,5234,17095
170=19756,10793,5199,984,170
2288=19756,8817,1762,9486,2288
147=19756,3631,6251,2273,147
6603=19756,3117,7887,7635,6603
11364=19756,15496,10283,16813,11364
14977=19756,14898,12753,9572,14977
1127=19756,11814,17253,7729,1127
8361=19756,8105,17130,12303,8361
18938=19756,1879,16575,13433,18938
19712=19756,13063,11154,3470,19712
11718=19756,858,4042,3155,11718
16148=19756,18222,11458,17333,16148
13823=19756,5584,19391,1877,13823
3695=19756,8293,9414,2262,3695
4351=19756,13557,16984,7691,4351
19177=19756,15217,17482,11504,19177
8949=19756,1480,12363,1639,8949
13820=19756,582,6689,17001,13820
8188=19756,4229,16328,11210,8188
5607=19756,15521,149,374,5607
15098=19756,6231,11261,13451,15098
18254=19756,643,19399,2209,18254
2920=19756,180,3130,7415,2920
7074=19756,6487,3428,19875,7074
12266=19756,10863,16810,2148,12266
4000=19756,8896,5738,7466,4000
18179=19756,15733,8586,10418,18179
5703=19756,3588,12383,8323,5703
10874=19756,17797,12474,11436,10874
19053=19756,5754,10279,13387,19053
515=19756,18853,15696,14562,515
13283=19756,13723,1509,8944,13283
14301=19756,2722,8115,17372,14301
10016=19756,15257,14731,18308,10016
4469=19756,7679,18378,1464,4469
19685=19756,12695,19123,14404,19685
6481=19756,11889,15244,13978,6481
10768=19756,17662,16002,12047,10768
16559=19756,15582,3045,15654,16559
4994=19756,19078,14081,15028,4994
14861=19756,4981,7181,15495,14861
17317=19756,17973,14536,6345,17317
15523=19756,1362,4434,17094,15523
6597=19756,2836,13756,13552,6597
14182=19756,12084,6862,10571,14182
1051=19756,8760,14102,19683,1051
533=19756,3719,14316,15622,533
270=19756,1074,14691,7454,270
8438=19756,13305,17625,17144,8438
15103=19756,1555,14358,16230,15103
17489=19756,3327,14546,9238,17489
2525=19756,16915,10410,12770,2525
11204=19756,10380,1452,19276,11204
18597=19756,1552,19811,18,18597
19760=19756,13997,2571,5515,19760
17667=19756,16619,19275,9380,17667
8726=19756,12127,13427,19120,8726
7192=19756,12968,12937,1975,7192
14503=19756,3392,17945,1245,14503
4307=19756,14785,9651,2187,4307
13325=19756,13582,706,1187,13325
13833=19756,18621,15433,19513,13833
14725=19756,8265,6734,712,14725
1592=19756,1557,10400,413,1592
5733=19756,3028,1418,3100,5733
12729=19756,8117,15230,14654,12729
19500=19756,13091,11678,14696,19500
9698=19756,19622,4746,14940,9698
4273=19756,1512,1793,7699,4273
741=19756,8981,7703,3545,741
13171=19756,8979,8844,8168,13171
9481=19756,19616,895,14749,9481
547=19756,6096,11917,13722,547
18855=19756,2026,7113,511,18855
4648=19756,4344,3375,14623,4648
1489=19756,16335,6445,19138,1489
6381=19756,19468,17262,4175,6381
4017=19756,5613,12789,13399,4017
4788=19756,11414,8669,2341,4788
1190=19756,11742,2936,16264,1190
10967=19756,19308,13127,9623,10967
19819=19756,18217,137,14761,19819
11736=19756,8652,5942,1903,11736
16698=19756,12193,10489,18383,16698
2344=19756,420,7385,16856,2344
17531=19756,11506,4240,16420,17531
12871=19756,6333,5932,9464,12871
19008=19756,19265,475,3578,19008
15415=19756,16925,2773,2174,15415
11985=19756,8823,11170,5892,11985
4333=19756,2553,19634,673,4333
19889=19756,994,6571,3321,19889
5149=19756,353,6789,9561,5149
16491=19756,18120,17846,8741,16491
16139=19756,10578,17943,9340,16139
8307=19756,14817,2235,6690,8307
1630=19756,8928,12605,3990,1630
2896=19756,4376,9041,15398,2896
3982=19756,7037,1142,6508,3982
3667=19756,725,9531,16165,3667
12795=19756,7925,9715,726,12795
2260=19756,17902,7601,10862,2260
8556=19756,7686,12728,16891,8556
1235=19756,14671,15316,9341,1235
19049=19756,18079,4608,3786,19049
5008=19756,4553,5543,1279,5008
11894=19756,15794,12965,1854,11894
6615=19756,13614,14250,701,6615
3798=19756,1463,15274,18677,3798
1774=19756,18415,17895,14291,1774
12117=19756,19707,5928,2595,12117
3658=19756,1302,11753,1319,3658
11456=19756,5349,6778,5409,11456
222=19756,14099,5549,14832,222
10387=19756,5895,10127,2108,10387
6347=19756,14378,9195,9303,6347
340=19756,1812,17929,19022,340
5182=19756,7831,7022,17282,5182
6248=19756,81,8019,8796,6248
15940=19756,4628,11567,19849,15940
8085=19756,14439,5491,4693,8085
10993=19756,19055,14566,11896,10993
4365=19756,19752,10676,12424,4365
11897=19756,469,7553,6913,11897
754=19756,17273,12469,2015,754
10773=19756,17066,9525,9054,10773
14050=19756,272,2049,13414,14050
6091=19756,15505,6899,12995,6091
18391=19756,16342,15938,10074,18391
10553=19756,8411,4716,7981,10553
8401=19756,8533,14648,12989,8401
17631=19756,2112,3066,16876,17631
17696=19756,16846,13482,11906,17696
19895=19756,3076,12487,3159,19895
10832=19756,15097,4876,5265,10832
12644=19756,4830,2611,3727,12644
19387=19756,15727,8800,18717,19387
13072=19756,3784,2904,7909,13072
14261=19756,10222,19991,4654,14261
5120=19756,4170,1377,17812,5120
8382=19756,14864,18439,10149,8382
19409=19756,13186,16318,14561,19409
15546=19756,9769,15127,19601,15546
7594=19756,11140,6365,5849,7594
18818=19756,3209,3746,6622,18818
7183=19756,14587,15608,15798,7183
18432=19756,13178,10709,15315,18432
12676=19756,11630,19843,15305,12676
7152=19756,12882,3590,19264,7152
12152=19756,578,4919,8616,12152
10065=19756,7616,10333,17736,10065
11392=19756,4681,19136,6028,11392
11977=19756,3007,15351,16284,11977
13123=19756,5663,6902,18199,13123
6658=19756,19255,17931,19765,6658
18591=19756,13193,12865,8156,18591
1765=19756,3190,4664,19670,1765
6801=19756,5711,9974,7869,6801
8692=19756,17842,11431,5023,8692
4851=19756,458,10599,14782,4851
14140=19756,15438,8049,14288,14140
10921=19756,11356,9004,7103,10921
3054=19756,10646,3760,3886,3054
18838=19756,7803,17248,19830,18838
8060=19756,18507,9043,13991,8060
15378=19756,9346,11090,11566,15378
8638=19756,5907,2302,11193,8638
13752=19756,2801,10844,571,13752
16407=19756,4519,15919,1079,16407
3690=19756,7789,17016,10885,3690
6132=19756,13037,8915,6878,6132
16546=19756,4368,13294,15482,16546
12778=19756,12220,7434,8458,12778
5242=19756,3402,18326,13776,5242
6228=19756,8967,10243,9406,6228
11976=19756,7639,17693,15144,11976
1553=19756,2858,18944,10152,1553
8765=19756,10691,12451,19162,8765
8252=19756,17635,4128,19211,8252
2146=19756,8562,14799,7559,2146
17810=19756,18999,18730,7046,17810
2083=19756,7977,9663,19462,2083
11469=19756,14347,1338,18572,11469
1388=19756,5608,1698,3680,1388
19614=19756,13069,6268,15486,19614
224=19756,19330,716,18101,224
3047=19756,5541,694,2381,3047
5196=19756,11527,491,17650,5196
17127=19756,15420,2059,11949,17127
4419=19756,1873,18216,15613,4419
19718=19756,2733,8457,9976,19718
6169=19756,2137,14434,5389,6169
4378=19756,6540,17990,737,4378
9057=19756,2415,2940,5782,9057
14289=19756,16503,2000,5908,14289
10385=19756,4242,19583,15156,10385
15537=19756,14649,10372,14713,15537
2232=19756,2875,4309,18297,2232
101=19756,16840,4529,16402,101
13118=19756,8706,11115,8735,13118
9319=19756,2446,15610,9499,9319
2817=19756,16535,5909,16051,2817
16875=19756,10128,12115,17370,16875
2350=19756,11833,15298,17226,2350
5764=19756,6783,2432,13423,5764
3128=19756,12825,2997,18017,3128
8288=19756,14299,9669,18231,8288
15021=19756,17904,11850,12387,15021
16377=19756,2877,11623,11903,16377
8031=19756,19818,13074,16467,8031
16239=19756,17634,4052,8249,16239
12468=19756,7664,17864,16365,12468
4509=19756,4230,9782,11721,4509
19407=19756,14376,3589,1449,19407
5344=19756,6140,1543,17297,5344
2016=19756,18072,19429,8333,2016
13432=19756,6573,2756,1194,13432
11038=19756,5713,18682,13153,11038
2321=19756,14879,13495,10763,2321
13460=19756,16515,11203,11746,13460
2727=19756,18972,7749,11535,2727
2642=19756,9157,9644,1606,2642
331=19756,2666,2177,17263,331
8518=19756,8574,7245,3900,8518
13754=19756,8340,742,12566,13754
350=19756,17015,13789,8207,350
7711=19756,4391,6363,7941,7711
13813=19756,3994,16677,12707,13813
13937=19756,3301,12217,14876,13937
2008=19756,16475,5339,8369,2008
11447=19756,9599,6403,17314,11447
4207=19756,9100,6482,17406,4207
15394=19756,17949,14906,5854,15394
329=19756,10052,4659,19942,329
19592=19756,12680,1878,19035,19592
14738=19756,200,13719,9458,14738
17911=19756,15484,8136,17274,17911
9699=19756,8899,5904,597,9699
17092=19756,8329,2447,16122,17092
770=19756,896,1404,13223,770
8983=19756,10737,13160,10377,8983
18370=19756,2027,12896,14913,18370
3348=19756,9141,15754,8007,3348
1835=19756,17687,12043,18968,1835
15289=19756,15375,8961,12820,15289
2498=19756,12643,14252,8157,2498
3490=19756,12488,13290,8451,3490
13909=19756,9507,8830,16591,13909
7577=19756,8123,10220,18640,7577
4610=19756,9590,17670,17660,4610
1263=19756,16151,14342,1367,1263
9819=19756,2029,16793,17891,9819
9529=19756,13229,13202,12057,9529
4683=19756,7115,8739,14164,4683
13032=19756,2582,835,6879,13032
4087=19756,18374,19125,16869,4087
4270=19756,9088,1764,13936,4270
18992=19756,19489,2649,2764,18992
4763=19756,2822,2050,10822,4763
16353=19756,3206,17610,19442,16353
18762=19756,17054,2891,7237,18762
18304=19756,4825,5669,12844,18304
18403=19756,19928,16595,12135,18403
5428=19756,8494,2093,14593,5428
3697=19756,8069,2176,19542,3697
4518=19756,221,6426,12502,4518
2192=19756,19945,17956,6816,2192
4253=19756,3163,11488,13361,4253
13912=19756,9160,17581,12036,13912
12523=19756,10724,9328,7756,12523
10444=19756,14962,5714,7208,10444
12614=19756,9300,5133,7390,12614
2122=19756,10725,10076,16978,2122
6831=19756,19188,7696,19888,6831
7956=19756,5504,3129,18365,7956
17382=19756,15339,18424,1644,17382
7303=19756,13856,14942,7102,7303
9345=19756,17652,10023,9249,9345
11288=19756,2163,18022,92,11288
8861=19756,6215,9946,14958,8861
10274=19756,8906,5298,17082,10274
17417=19756,6448,16841,11942,17417
19065=19756,11353,2881,18764,19065
12550=19756,9548,7246,9820,12550
4766=19756,6531,19792,7590,4766
4598=19756,16255,13759,13709,4598
17829=19756,17464,8922,18668,17829
18473=19756,10363,10178,6483,18473
1621=19756,251,15413,14197,1621
832=19756,6071,13768,8782,832
9285=19756,51,1147,14600,9285
5583=19756,3030,2226,19633,5583
13369=19756,8455,1396,9344,13369
16444=19756,11935,1276,3871,16444
18606=19756,18257,489,3696,18606
159=19756,19134,7178,2392,159
11626=19756,16029,9030,16828,11626
257=19756,18234,12904,3213,257
4436=19756,9911,17447,8463,4436
19662=19756,13528,19565,19604,19662
11689=19756,12144,15332,4278,11689
7972=19756,10833,3302,2023,7972
8024=19756,139,18413,18229,8024
3558=19756,5368,4283,6909,3558
19859=19756,11692,16651,15449,19859
5898=19756,3587,15628,3644,5898
6227=19756,6142,3179,16058,6227
18965=19756,5122,10165,14349,18965
2380=19756,7795,14233,10813,2380
14783=19756,13580,13162,1087,14783
8539=19756,9027,19334,19810,8539
8418=19756,10527,925,19258,8418
18604=19756,18915,18747,10142,18604
14241=19756,5472,9872,87,14241
13353=19756,10512,8752,15132,13353
5804=19756,13612,7436,7677,5804
7662=19756,9040,8963,7808,7662
5806=19756,6599,13075,7541,5806
987=19756,8276,10633,16273,987
12674=19756,7827,7144,12684,12674
5355=19756,3393,9866,8378,5355
5062=19756,4410,16623,4615,5062
14451=19756,11450,19249,8247,14451
14710=19756,3679,9118,5360,14710
1858=19756,231,19735,4482,1858
7579=19756,10910,18008,1805,7579
19931=19756,5085,14957,16955,19931
4670=19756,898,16322,7984,4670
13521=19756,8286,13419,6031,13521
2971=19756,14210,10785,12465,2971
5947=19756,17003,2934,18441,5947
5943=19756,15052,12507,3019,5943
3415=19756,14352,5103,16853,3415
15487=19756,7517,1524,6102,15487
18686=19756,2150,10901,8338,18686
4929=19756,17765,9501,13280,4929
1558=19756,14350,10963,5808,1558
19149=19756,2782,18335,18957,19149
49=19756,10957,6301,19483,49
8628=19756,14154,11308,4791,8628
1061=19756,16325,4308,13471,1061
9068=19756,12160,6588,16164,9068
14819=19756,2372,10140,14360,14819
18904=19756,9605,10842,1736,18904
14966=19756,16733,5343,1335,14966
11744=19756,623,19900,15529,11744
15186=19756,17685,12433,12239,15186
4254=19756,5792,5087,12962,4254
16320=19756,15058,4204,6201,16320
12815=19756,3581,15385,316,12815
2587=19756,1103,5795,3036,2587
2234=19756,14659,4193,14346,2234
15436=19756,18092,516,13812,15436
19512=19756,2706,17034,17790,19512
16009=19756,3830,8641,15307,16009
10062=19756,526,10772,287,10062
9746=19756,13509,13393,8900,9746
9491=19756,15801,13691,17544,9491
17007=19756,15434,12756,18623,17007
11121=19756,15718,10586,7322,11121
1451=19756,2240,8847,7881,1451
13814=19756,4903,4968,1564,13814
1735=19756,4901,16861,16898,1735
11768=19756,3946,17131,1070,11768
15879=19756,19277,1050,7386,15879
16023=19756,14160,5864,5331,16023
520=19756,1193,16212,19745,520
9956=19756,17014,8680,5965,9956
181=19756,5887,15267,2160,181
19345=19756,3098,10355,18562,19345
18392=19756,16205,7460,5574,18392
13744=19756,3903,13945,19761,13744
2659=19756,12867,18786,12982,2659
2538=19756,2475,2286,1286,2538
1006=19756,13664,14125,14638,1006
14317=19756,7076,9227,10561,14317
19191=19756,4495,13453,7753,19191
274=19756,9282,18205,13792,274
19764=19756,1955,2734,18019,19764
7377=19756,18130,16121,14943,7377
15238=19756,6624,16664,18345,15238
11879=19756,2289,15042,5442,11879
9152=19756,17571,11958,18729,9152
14573=19756,2069,17605,7034,14573
3416=19756,18533,16982,13510,3416
6687=19756,2946,10391,14565,6687
14988=19756,7750,16533,14019,14988
143=19756,10064,2887,10006,143
14886=19756,15899,12280,16560,14886
16493=19756,11246,10294,17599,16493
17897=19756,18715,19838,7396,17897
12095=19756,4649,7630,807,12095
11988=19756,2324,3638,16825,11988
12873=19756,9751,18994,14167,12873
9763=19756,13234,18421,2020,9763
7045=19756,2738,17295,4295,7045
215=19756,6589,5050,2951,215
12248=19756,377,16175,10177,12248
13087=19756,13326,9738,4341,13087
5694=19756,14321,1859,3822,5694
35=19756,17645,18586,19666,35
4221=19756,17170,8124,18360,4221
10523=19756,9236,18820,18401,10523
15450=19756,7391,4274,10521,15450
412=19756,16796,19200,5647,412
19921=19756,18440,7458,5753,19921
12836=19756,3860,4478,15002,12836
16313=19756,8512,13717,3431,16313
18173=19756,6750,13695,13164,18173
7272=19756,1613,16958,11389,7272
1705=19756,1398,11775,15671,1705
13066=19756,11987,4704,1997,13066
805=19756,619,9815,11275,805
2748=19756,8446,15422,14035,2748
16339=19756,19874,17786,6618,16339
6346=19756,10262,1380,14405,6346
17251=19756,16617,4868,738,17251
10159=19756,10807,13962,5717,10159
19293=19756,16033,11954,2903,19293
9517=19756,9470,212,15309,9517
209=19756,13649,16008,2376,209
16815=19756,3004,5206,11209,16815
4466=19756,2323,4106,15916,4466
6805=19756,3935,7175,11156,6805
17336=19756,1498,2589,17432,17336
4605=19756,15895,13252,3271,4605
8671=19756,14788,187,3974,8671
17914=19756,10422,17748,9732,17914
19738=19756,14984,16905,7681,19738
1483=19756,12368,11888,1688,1483
1505=19756,815,13150,19985,1505
5566=19756,16965,7397,836,5566
13191=19756,16718,13342,2478,13191
4219=19756,14539,9408,3071,4219
2109=19756,7250,19377,9176,2109
17848=19756,7907,596,8840,17848
14336=19756,2575,5124,2855,14336
11847=19756,17522,11473,8803,11847
5681=19756,2838,9749,7637,5681
14493=19756,15454,432,5728,14493
18901=19756,6965,9608,3332,18901
5931=19756,11938,17727,7529,5931
14036=19756,13575,12286,2912,14036
11260=19756,3801,15698,4073,11260
16508=19756,19348,18423,18121,16508
17194=19756,16489,9528,2749,17194
15932=19756,9584,12759,7920,15932
16892=19756,4302,7578,7023,16892
12985=19756,5168,2511,8462,12985
19829=19756,2799,14907,17483,19829
6098=19756,15372,2759,19912,6098
3484=19756,9996,13476,7755,3484
17725=19756,15699,14397,8809,17725
18614=19756,398,5531,18678,18614
13853=19756,13845,15501,3901,13853
3505=19756,18924,8424,19924,3505
12192=19756,1164,18655,3520,12192
17396=19756,14021,5646,11891,17396
2610=19756,11656,17887,7464,2610
7765=19756,12282,19902,14259,7765
8235=19756,3792,17969,10515,8235
15574=19756,14260,12058,3635,15574
8029=19756,17633,18701,3854,8029
1369=19756,19782,11465,19697,1369
11646=19756,1763,2781,591,11646
11076=19756,8768,17120,6736,11076
2991=19756,5879,4047,15564,2991
2783=19756,10876,15457,8355,2783
12067=19756,18600,4675,11318,12067
9363=19756,5740,2145,12860,9363
6623=19756,8581,6756,12154,6623
18419=19756,6873,13929,2620,18419
7991=19756,16639,16996,17986,7991
5945=19756,6840,16370,684,5945
54=19756,19112,2038,5986,54
6176=19756,1323,2545,15051,6176
5439=19756,2906,5296,19085,5439
8911=19756,2485,13871,3498,8911
14341=19756,17219,18373,497,14341
5776=19756,5532,18952,8086,5776
11273=19756,2217,13685,3254,11273
6254=19756,3051,1756,15087,6254
